0 	 0  0
0 	 0  0
0 	 0  0
0 	 0  0
0 	 0  0
0 	 0  0
0 	 0  0
0 	 0  0
0 	 0  0
0 	 0  0
0 	 0  0
0 	 0  0
0 	 0  0
0 	 0  0
0 	 0  0
0 	 0  0
24   24 208
24   24 208
24   24 208
24   24 208
24   24 208
24   24 208
24   24 208
24   24 208
24   24 208
24   24 208
24   24 208
24   24 208
24   24 208
24   24 208
24   24 208
24   24 208
24   24 208
24   24 208
24   24 208
24   24 208
24   24 208
24   24 208
24   24 208
24   24 208
64   64 255
64   64 255
64   64 255
64   64 255
64   64 255
64   64 255
64   64 255
64   64 255
64   64 255
64   64 255
64   64 255
64   64 255
64   64 255
64   64 255
64   64 255
64   64 255
64   64 255
64   64 255
64   64 255
64   64 255
64   64 255
64   64 255
64   64 255
64   64 255
15  181 204
15  181 204
15  181 204
15  181 204
15  181 204
15  181 204
15  181 204
15  181 204
15  181 204
15  181 204
15  181 204
15  181 204
15  181 204
15  181 204
15  181 204
15  181 204
15  181 204
15  181 204
15  181 204
15  181 204
15  181 204
15  181 204
15  181 204
15  181 204
  0 164   0
  0 164   0
  0 164   0
  0 164   0
  0 164   0
  0 164   0
  0 164   0
  0 164   0
  0 164   0
  0 164   0
  0 164   0
  0 164   0
  0 164   0
  0 164   0
  0 164   0
  0 164   0
  0 164   0
  0 164   0
  0 164   0
  0 164   0
  0 164   0
  0 164   0
  0 164   0
  0 164   0
  0   0 124
  0   0 124
  0   0 124
  0   0 124
  0   0 124
  0   0 124
  0   0 124
  0   0 124
  0   0 124
  0   0 124
  0   0 124
  0   0 124
  0   0 124
  0   0 124
  0   0 124
  0   0 124
  0   0 124
  0   0 124
  0   0 124
  0   0 124
  0   0 124
  0   0 124
  0   0 124
  0   0 124
255 160 210
255 160 210
255 160 210
255 160 210
255 160 210
255 160 210
255 160 210
255 160 210
255 160 210
255 160 210
255 160 210
255 160 210
255 160 210
255 160 210
255 160 210
255 160 210
255 160 210
255 160 210
255 160 210
255 160 210
255 160 210
255 160 210
255 160 210
255 160 210
255  16  16
255  16  16
255  16  16
255  16  16
255  16  16
255  16  16
255  16  16
255  16  16
255  16  16
255  16  16
255  16  16
255  16  16
255  16  16
255  16  16
255  16  16
255  16  16
255  16  16
255  16  16
255  16  16
255  16  16
255  16  16
255  16  16
255  16  16
255  16  16
255 160  92
255 160  92
255 160  92
255 160  92
255 160  92
255 160  92
255 160  92
255 160  92
255 160  92
255 160  92
255 160  92
255 160  92
255 160  92
255 160  92
255 160  92
255 160  92
255 160  92
255 160  92
255 160  92
255 160  92
255 160  92
255 160  92
255 160  92
255 160  92
249 128   0
249 128   0
249 128   0
249 128   0
249 128   0
249 128   0
249 128   0
249 128   0
249 128   0
249 128   0
249 128   0
249 128   0
249 128   0
249 128   0
249 128   0
249 128   0
249 128   0
249 128   0
249 128   0
249 128   0
249 128   0
249 128   0
249 128   0
249 128   0
255 210  30
255 210  30
255 210  30
255 210  30
255 210  30
255 210  30
255 210  30
255 210  30
255 210  30
255 210  30
255 210  30
255 210  30
255 210  30
255 210  30
255 210  30
255 210  30
255 210  30
255 210  30
255 210  30
255 210  30
255 210  30
255 210  30
255 210  30
255 210  30
